字段1,字段2,字段3,字段4,文本,文本1
金龙鱼于2021年10月14日上海成立健康食品公司，此公司是为丰厨在上海开展业务准备的么？非常感谢。,您好！公司新设立的丰厨（上海）健康食品有限公司未来主要从事中央厨房业务。谢谢！,2021-10-18,2021-10-18,金龙鱼,[300999]
金龙鱼旗下大米品牌乳玉皇妃继比利时的国际风味评鉴所（International Taste Institute）夺得三星“卓越美味奖章”（Superior Taste Award）后一举夺得日本“米·食味鉴定士协会”最高鉴定评价“优良”级。在越光米制霸的日本，让尝遍日本上乘名米的鉴定士写下这样的结论，着实不易。接下来金龙鱼会培育更多中国本土优质大米来参选国际比赛么？非常感谢。,您好！公司将秉承营养、健康、安全、美味的研发理念，为消费者提供更加丰富多元、更加营养健康的优质食品，未来也会视情况参与一些产品评选活动。谢谢！,2021-10-18,2021-10-18,金龙鱼,[300999]
请问贵公司三季报什么时候出,您好！公司预计于2021年10月30日发布2021年第三季度报告。谢谢！,2021-10-18,2021-10-18,金龙鱼,[300999]
金龙鱼与今年年中收购了广东广味源调味品公司，目前在广味源线上以及线下渠道售卖的产品收入纳入金龙鱼财报么？非常感谢。,您好！公司是增资控股了正在建设中的广东广味源金厨有限公司，并将该公司更名为金龙鱼金厨（广东）调味食品有限公司。该公司目前还未正式建成投产，产品设计和规划仍在进行中。谢谢！,2021-10-18,2021-10-18,金龙鱼,[300999]
中国頭樤国际进口博览会（英文名称:China International Import Expo，简称CIIE或进博会）将于11月举行，此次金龙鱼控股母公司丰益国际将会带来哪些产品给国内消费者？非常感谢。,您好！关于这方面的情况，请关注后续丰益国际参展情况。谢谢！,2021-10-18,2021-10-18,金龙鱼,[300999]
金龙鱼（通过其全资子公司丰厨（天津）投资有限公司（“丰厨天津”））与深圳顺丰泰森控股（集团）有限公司（“顺丰泰森”，与益海嘉里并称“交易双方”）（通过其全资子公司深圳市顺丰投资有限公司（“顺丰投资”））签署《合资协议》，约定共同设立一家合营企业（“拟议交易”）。金龙鱼准备开战外卖配送业务么？（从全国各地中央厨房就近配送各大城市）非常感谢。,您好！公司与顺丰计划设立合资公司，合资公司将能够为公司的中央厨房业务提供物流配送以及仓储方面的支持。谢谢！,2021-10-15,2021-10-15,金龙鱼,[300999]
公司怎么看待海天味业产品的涨价？公司会和海天味业一样涨价来对冲原材料的上涨吗？,您好！通常情况下，公司产品价格会根据原材料价格波动进行一定程度的调整，但公司部分产品是主要满足居民家庭消费的民生类产品，在行情没有巨大变动的情况下，我们尽可能会维持较为稳定的价格，也通常不会领先于行业进行涨价。谢谢！,2021-10-15,2021-10-15,金龙鱼,[300999]
随着各地餐饮企业对于预制菜的投入，金龙鱼通过A股上市获得百亿规模资金投入的中央厨房项目也陆续开始进入竣工期。对于想入园的各大地区的预制菜（餐饮）企业是否有招商要求，有无招商电话或者公众号，让想入园的餐饮企业获得相关要求以及资讯？非常感谢。,您好！公司中央厨房的运营模式是，公司将依托现有生产基地，建立综合性的食品生产园区。在食品生产园区内，公司可以自己加工中央厨房产品，也可以引进其他产业链上下游的相关企业，在园区实现产品仓储、实验研发、物流运输、销售渠道等资源共享，协调发展，进一步降低生产、物流及营销成本。关于合作洽谈，可以与公司央厨事业部联系，联系方式：wangyanhong3@cn.wilmar-intl.com。谢谢！,2021-10-14,2021-10-14,金龙鱼,[300999]
鉴于原材料、能源价格持续上涨，近期电力供应紧张;公司调料产品是否调价？,您好！通常情况下，公司产品价格会根据原材料价格波动进行一定程度的调整，但公司部分产品是主要满足居民家庭消费的民生类产品，在行情没有巨大变动的情况下，我们尽可能会维持较为稳定的价格，也通常不会领先于行业进行涨价。谢谢！,2021-10-14,2021-10-14,金龙鱼,[300999]
10月12日晚，海天味业宣布，对酱油、蚝油、酱料等部分产品的出厂价格进行调整，主要产品调整幅度为 3%～7%不等。金龙鱼生产加工的食品众多如酱油、食醋、酵母、大米、食用油、面粉、日化用品、牛奶、饲料等，部分产品也会是否面临价格调整？非常感谢。,您好！通常情况下，公司产品价格会根据原材料价格波动进行一定程度的调整，但公司部分产品是主要满足居民家庭消费的民生类产品，在行情没有巨大变动的情况下，我们尽可能会维持较为稳定的价格，也通常不会领先于行业进行涨价。谢谢！,2021-10-14,2021-10-14,金龙鱼,[300999]
印度尼西亚计划停止所有毛棕榈油的出口。金龙鱼控股母公司作为亚太地区最大的棕榈油贸易商，能否通过渠道保持目前的中国进口贸易么？非常感谢。,您好！公司目前进口的均为精炼棕榈油。谢谢！,2021-10-14,2021-10-14,金龙鱼,[300999]
董秘你好，双11临近，请问贵公司有没有已经开始布局线上大力销售准备，争取今年创新高？,您好！公司会根据旺季需求来制订备货计划，将产能及发运能力充分利用，满足市场供应。谢谢！,2021-10-14,2021-10-14,金龙鱼,[300999]
董秘，您好，请问截止2021年10月8日收盘咱们的股东户数是多少，谢谢。,"您好！根据中登最新提供的数据，截止2021年10月8日，公司股东户数共计194,945户。谢谢！",2021-10-12,2021-10-12,金龙鱼,[300999]
中央厨房在连锁企业中的渗透率来看，2020年中央厨房的渗透率在80%以上。从市场结构来看，中央厨房仍以连锁餐饮企业自建中央厨房为主目前占比61.4%；如此来看，公司中央厨房项目发展空间是否有限？目前中央厨房项目进展如何？开始营收了吗？是否有自己的预制菜拳头产品？,您好！关于中央厨房，我们预计未来会发展较快。我们也相信通过产品品类多样化、一站式配送、研发等方面带来的质量、成本及服务优势将会帮助公司很好地发展中央厨房业务。公司目前中央厨房项目正在杭州、重庆、廊坊、西安等地筹建中，预计最快今年年底会有项目建成。产品范围可能会涵盖营养餐、便当以及其他特定的成品及半成品餐食类产品。谢谢！,2021-10-12,2021-10-12,金龙鱼,[300999]
您好！董秘。请问，截止2021年10月10日，公司A股持股人数多少？其中机构数有多少？,"您好！根据中登最新提供的数据，截止2021年10月8日，公司股东户数共计194,945户。谢谢！",2021-10-12,2021-10-12,金龙鱼,[300999]
山西洪灾是否对公司是否产生影响？,您好！近期山西强降雨对公司影响不大，公司当地工厂目前是正常经营状态。谢谢！,2021-10-12,2021-10-12,金龙鱼,[300999]
杭州举办首届中央厨房与预制菜新消费论坛将于10月14-16日举行，同期举行中饭协食品与与央厨专委会成立大会；公司是否参加？2020年天猫数据，预制菜销量同比增长了111%，2021年春节期间，天猫年货预制菜销量同比增长了16倍！目前我国预制菜行业市场规模突破3000亿元，年增长超过20%，近几年有望踏入“万亿蓝海”，赛道竞争激烈化、白热化。公司浙江杭州预制菜中央厨房项目目前进展如何？,您好！据我们了解，上述会议已延期举行。公司会有相关同事参加该会议。公司中央厨房杭州项目正在筹建中，预计最快今年年底会建成。谢谢！,2021-10-12,2021-10-12,金龙鱼,[300999]
近日安琪酵母决定自9月30日起对部分品种上调出厂价。金龙鱼旗下与全球第二大酵母生产商英联马利联合成立的益海嘉里英联马利公司生产的香满园酵母也会跟进涨价么？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-10-8,2021-10-8,金龙鱼,[300999]
穆彦魁总裁在全国政协海外侨胞深度参与“一带一路”建设座谈会上作了“一带一路”沿线国家拥有丰富的农业资源拓展报告。如国内婴幼儿乳制品需要添加高品质油脂，但国内资源无法满足供应，金龙鱼控股股东丰益国际在乌克兰利用当地优越的资源环境推广有机葵籽订单种植，加工成高油酸有机葵花籽油并优先满足中国市场需求，未来金龙鱼会加大“一带一路”国家农业资源合作，为国内百姓带来更多质优价廉的食品么？,您好！公司将发挥自身的品牌、渠道、规模、研发、人才等优势，并充分利用国际、国内原料资源，为消费者提供更加丰富多元、更加营养健康的优质食品。谢谢！,2021-10-8,2021-10-8,金龙鱼,[300999]
世界各国为了完成“碳中和”目标，纷纷推行绿色能源，玉米、豆油、棕榈油、菜籽油等被用做生产生物燃料，已把食用油价格推升到历史高峰，也使得粮油企业的原材料成本居高不下。面对节能减排、原料成本上涨的双重压力，一些实力薄弱、技术落后的企业不可避免会被淘汰出局。金龙鱼作为国内头部粮油企业，面对日益上涨的国际大宗商品（农产品）是否也做好长期准备，低毛利也很容易导致亏损，非常感谢。,您好！我们将充分利用公司的既有优势，如遍布全国的综合性企业群、完善的营销网络渠道、良好的品牌形象以及研发优势等，持续加大对产品的推广，同时做好原材料采购管理以及加工成本、物流成本、销售成本控制，努力减少原材料波动对业绩的影响。谢谢！,2021-10-8,2021-10-8,金龙鱼,[300999]
董秘您好，请问公司截至9月30日股东户数是多少？谢谢！,"您好！根据中登最新提供的数据，截止2021年9月30日，公司股东户数共计195,089户。谢谢！",2021-10-8,2021-10-8,金龙鱼,[300999]
2020年扣非净利润87.92亿和2021年的半年多扣非净利润大于净利润是什么原因,您好！公司非经常性损益主要产生于本公司正常经营活动中用来管理其商品价格和外汇风险的衍生工具，因未完全满足套期会计的要求，因此在会计角度属于非经常性损益。从业务角度，这些期货损益的已实现部分应计入主营业务成本，未实现部分应随着未来现货销售的展开而同步计入主营业务成本。2020年和2021年前半年的非经常性损益为负，所以这期间扣非净利润要比净利润高。谢谢！,2021-10-8,2021-10-8,金龙鱼,[300999]
