字段1,字段2,字段3,字段4,文本,文本1
希望资金账户交易界面最好能摁二键就能完成涨停板价格或者跌停板价格的买卖，，同花顺软件做的很细化，希望多学习它们,尊敬的投资者：您好！感谢您对公司的关注。您可以通过软件交易功能的买卖界面直接点击右侧涨跌停价格即快速填写涨停板价格或者跌停板价格进行股票买卖交易，且在资金持仓区域也可以直接查看相关数据。如果您仍存在疑问，您可以通过投资者热线021-54660526或者董秘邮箱dongmi@eastmoney.com留下联系方式，公司会安排相关工作人员及时联系您，进一步解答您提出的问题。,2019-5-31,2019-5-31,东方财富,[300059]
请问贵公司有没有考虑收购一家城市商业银行呢？,尊敬的投资者：您好！感谢您对公司的关注和建议。,2019-5-31,2019-5-31,东方财富,[300059]
你好，希望公司备用一个.cn 域名的网址！,尊敬的投资者：您好！感谢您对公司的关注。您还可以通过“www.eastmoney.com.cn”及“www.18.com.cn”均可登陆东方财富网首页。,2019-5-27,2019-5-27,东方财富,[300059]
?请问东方富收费软件里面的A50期指行情为什么是滞后10分钟的，同花顺的免费软件都是实时行情啊，建议公司能够及时调整过来，谢谢！,尊敬的投资者：您好！感谢您对公司的关注和建议。公司将持续以用户需求为中心，不断完善产品和服务，提升用户体验。如果您仍存在疑问，您可以通过投资者热线021-54660526或者董秘邮箱dongmi@eastmoney.com留下联系方式，公司会安排相关工作人员及时联系您，进一步解答您提出的问题。,2019-5-27,2019-5-27,东方财富,[300059]
股价最近跌这么多，账上这么多现金流，公司可否考虑回购股份注销进行维稳股价呢？,尊敬的投资者：您好，感谢您对公司的关注和建议。,2019-5-14,2019-5-14,东方财富,[300059]
未来给小股东长期投资价值回报和持股信心,尊敬的投资者：您好，感谢您对公司的关注。公司根据中国证监会《上市公司监管指引第3号——上市公司现金分红》等相关规定和要求，着眼于公司长远和可持续发展，在综合考虑公司经营情况和发展目标、股东要求和意愿等因素，特别是在充分考虑中小股东利益的基础上，建立对投资者持续、稳定、科学的回报规划与机制。自2010年上市以来，公司每年都进行权益分派，给予公司股东持续稳定的回报。,2019-5-14,2019-5-14,东方财富,[300059]
公司为什么比其他证券公司一季度业绩相差太多能否说明未来有什么办法保证业绩,尊敬的投资者：您好，感谢您对公司的关注。公司主营业务除证券业务，还包括金融电子商务服务业务、金融数据服务业务及互联网广告服务业务等。公司一季度相关业绩数据已在《公司第一季度报告》公告中披露，敬请查阅。,2019-5-14,2019-5-14,东方财富,[300059]
希望公司增加有效融卷标的，特别是科创板开始后。,尊敬的投资者：您好，感谢您的反馈和建议。公司将持续以用户需求为中心，不断完善产品和服务，提升用户体验。,2019-5-14,2019-5-14,东方财富,[300059]
您好！公司的APP为什么没有像国泰君安策略交易那样的功能，在科创板开始后这种交易功能非常有用，希望公司早日开发出来！,尊敬的投资者：您好，感谢您的反馈和建议。公司将持续以用户需求为中心，不断完善产品和服务，提升用户体验。,2019-5-14,2019-5-14,东方财富,[300059]
您好，公司子公司东方财富证券目前开户总数，在哪查询？,尊敬的投资者：您好，感谢您对公司的关注。,2019-5-14,2019-5-14,东方财富,[300059]
我多次通过东方财富软件，对某些上市公司的概念不完整进行补充，公司不理不睬，什么意思？ 比如603232（格尔软件）该公司2018年年报中，原文摘录如下：（司参与的上海公安—中心—平台建设，已形成大数据4A解决方案；公司在继续稳步推进产品在政府、军工、电子政务等领域应用的同时...车联网安全项目中推出支持车辆网环境的信息安全产品，实现商业落地）。该公司应该加上军工、车联网概念。,尊敬的投资者：您好，感谢您的反馈和建议。软件中车联网板块已添加，敬请查阅。公司将持续以用户需求为中心，不断完善产品和服务，提升用户体验。如果您仍存在疑问，您可以通过投资者热线021-54660526或者董秘邮箱dongmi@eastmoney.com留下联系方式，公司会安排相关工作人员及时联系您，进一步解答您提出的问题。,2019-5-14,2019-5-14,东方财富,[300059]
每次用完公司的软件后，都会有人打电话来推荐股票，已经严重影响到工作和生活！请问用户个人的信息是如何泄露的？公司对此将采取怎么样的补救措施？,尊敬的投资者：您好，非常感谢您的反馈！东方财富作为上市公司，严格按照相关法律法规开展各项业务，高度重视用户信息保护，不存在私下推荐股票等行为。如有冒充公司工作人员向您推荐股票及骚扰您，建议您登陆东方财富反欺诈平台（网址：http://110.18.cn）举报投诉。如果您在投诉过程中遇到任何问题，欢迎致电021-54509966客服热线，感谢您对东方财富的支持！,2019-5-6,2019-5-6,东方财富,[300059]
提个建议：株洲市发改委网站显示，时代新材与欧盟ETC公司合作建设氢罐项目，拉长氢能产业链。公司作为投资者广泛使用的一款软件，请给时代新材加上氢能源概念？谢谢！,尊敬的投资者：您好，感谢您的反馈和建议。,2019-5-6,2019-5-6,东方财富,[300059]
请问如果贵公司去年获批的公募基金正式发行，上市公司会有公告吗？,尊敬的投资者：您好，感谢您对公司的关注。截至目前，公司没有应披露而未披露的信息。,2019-4-22,2019-4-22,东方财富,[300059]
问下什么时候公布股权登记日？,尊敬的投资者：您好！非常感谢您对公司的关注。公司2018年度权益分派方案已经公司2019年3月26日召开的2018年年度股东大会审议通过，公司会在股东大会审议通过之日起两个月内完成权益分派工作。请投资者留意公司披露的相关公告。,2019-4-22,2019-4-22,东方财富,[300059]
贵公司最初可转债的发行数量是多少张？现在余量是多少？可否给个数字？,"尊敬的投资者：您好，感谢您对公司的关注。公司于2017年12月20日公开发行了4,650.00万张可转换公司债券。根据深圳证券交易所官网http://www.szse.cn/market/bond/index.html披露的信息，截至2019年4月19日，东财转债未转股数量1,146.24万张，未转股比例24.65%。",2019-4-22,2019-4-22,东方财富,[300059]
马云是否考虑入股贵公司？,尊敬的投资者：您好，感谢您对公司的关注。截至目前，公司没有应披露而未披露的信息。,2019-4-22,2019-4-22,东方财富,[300059]
我们知道贵公司的可转债现在已经达到强制赎回的条件，那么我想问，假如贵公司打算要强制赎回，那是否需要先发公告？然后在公告后，是否有机会让我选择转股，而不是给你们强制赎回？,尊敬的投资者：您好，感谢您对公司的关注。公司已分别于2019年4月2日、4月3日、4月4日、4月5日及4月9日陆续发布了东财转债赎回实施的相关提示性公告，东财转债赎回登记日为2019年5月10日，赎回价格100.16元/张。截至2019年5月10日收市后仍未转股的“东财转债”将被强制赎回，特别提醒可转债持有人注意在限期内转股。,2019-4-12,2019-4-12,东方财富,[300059]
请问贵公司今日还发业绩预告修正公告吗？今日不发是否就说明业绩预告无需修正了啊？,尊敬的投资者：您好，感谢您对公司的关注。截至目前，公司没有应披露而未披露的信息。,2019-4-12,2019-4-12,东方财富,[300059]
公司于去年10月份发布公告，获得公募基金牌照，但至今东财基金无成立信息，请问公司东财基金的进度如何了？,尊敬的投资者：您好，感谢您对公司的关注。西藏东财基金管理有限公司已于2018年10月设立，详情您可查阅公司2018月10月30日披露的《东方财富信息股份有限公司关于西藏东财基金管理有限公司完成工商注册登记的公告》。截至目前，公司没有应披露而未披露的信息。,2019-4-12,2019-4-12,东方财富,[300059]
请问公司去年权益分配打算何时实施？是否要等可转换债券赎回完成后再实施？请如实回答。谢谢。,尊敬的投资者：您好！非常感谢您对公司的关注。公司2018年度权益分派方案已经公司2019年3月26日召开的2018年年度股东大会审议通过，公司会在股东大会审议通过之日起两个月内完成权益分派工作。请投资者留意公司披露的相关公告。,2019-4-4,2019-4-4,东方财富,[300059]
请问截止目前，公司的股东人数？,尊敬的投资者：您好！非常感谢您对公司的关注。公司季度末、半年度末以及年度末的股东人数，我们会在定期报告中进行披露。,2019-4-4,2019-4-4,东方财富,[300059]
公司什么时候分红派息？效率有点低啊，股东大会3月6号就通过了，到现在还没有实施计划。看看同花顺，3月18才开的股东大会，23号就宣布派息时间，29号就实施了。望公司抓紧时间实施啊，不要辜负您的忠实投资者们啊！,尊敬的投资者：您好！非常感谢您对公司的关注。公司2018年度权益分派方案已经公司2019年3月26日召开的2018年年度股东大会审议通过，公司会在股东大会审议通过之日起两个月内完成权益分派工作。请投资者留意公司披露的相关公告。,2019-4-4,2019-4-4,东方财富,[300059]
